Text,Name,Gender
"I'm honored to address the @DemConvention tonight. 

Join me a bit before 10pm ET. 

https://t.co/YyWvXCWOWq https://t.co/rhUUkeH6b1",Hillary Clinton,Female
Vote like reproductive rights are on the line—because they are. https://t.co/BiyBAdNcUz,Hillary Clinton,Female
"I'm calling for the government of Zimbabwe to release all political prisoners, including Godfrey Kurauone, who represent the country's future. Justice demands it.",Hillary Clinton,Female
Join me in wishing this young man a happy birthday. ❤️🎉@BillClinton https://t.co/ZrdkKPVP7L https://t.co/wCpHV5O847,Hillary Clinton,Female
"Congratulations to @JoeBiden on officially becoming the next Democratic nominee. 

We have 75 days left to elect him the next president. 

Let's make them count. https://t.co/mxkpLIOEux https://t.co/uQOvqXRbMf",Hillary Clinton,Female
https://t.co/Cd8rEvyf23 https://t.co/2Po1Bl0dtl,Hillary Clinton,Female
"The ratification of the 19th Amendment was both an enormous victory &amp; an incomplete one.

100 years on, I’m thinking of my mom, who was born the day of its passage in Congress.

If she were still with us, she’d urge us to keep going—“lifting as we climb.” https://t.co/MJDw5iTJAW https://t.co/9qmmY55bZx",Hillary Clinton,Female
Me neither. https://t.co/AFNpA5Wq74,Hillary Clinton,Female
I'll be clapping from home this year. Join me: https://t.co/YyWvXCWOWq https://t.co/ofEoJvb428,Hillary Clinton,Female
From acting incredulous that I suggested he'll challenge election results to confirming he will challenge election results in about a minute. https://t.co/p8nwose1H7,Hillary Clinton,Female
"Today at 12pm ET: Join me, @efweiss5, and @LibnofCongress for a @WomensVote100 conversation about what the 19th Amendment’s ratification meant 100 years ago—and how the unfinished work of voting rights should spur us forward now. https://t.co/HahCnWO6r0 https://t.co/UQ8JzH62Fg",Hillary Clinton,Female
What's good enough for the Trumps should be good enough for the people they work for—the rest of us. https://t.co/axGDB86Qr2,Hillary Clinton,Female
"Call your Republican senators and let them know:

We won't let them dismantle the USPS—and disenfranchise millions of Americans—without a fight.

https://t.co/MSJkTVxVTm https://t.co/t075PrbTy8",Hillary Clinton,Female
"Trump and Republicans aren't just trying to dismantle the USPS—a crucial American institution. 

They're trying to dismantle American democracy, and using a deadly pandemic they made even deadlier to do it. 

We have to fight back and we have to win.",Hillary Clinton,Female
"Why I'm voting in the 2020 election:

There is no more powerful way to expand rights and opportunities.

https://t.co/82pQF5qlNg",Hillary Clinton,Female
"Lean on your Republican legislators to join the fight to save the USPS. 

Then make a plan for how you'll cast your vote. https://t.co/QgxGLUD6Vv",Hillary Clinton,Female
Trump admitted this morning that he is sabotaging the USPS to stop people from voting safely by mail during a deadly pandemic. https://t.co/T2bFuGtjgE,Hillary Clinton,Female
Rent-free. https://t.co/nAPPw1vdJE,Hillary Clinton,Female
History in the making. @kamalaharris https://t.co/NT2S8JifQw,Hillary Clinton,Female
I'm thrilled to welcome @KamalaHarris to a historic Democratic ticket. She's already proven herself to be an incredible public servant and leader. And I know she’ll be a strong partner to @JoeBiden. Please join me in having her back and getting her elected. https://t.co/cmtOO8Gqqv,Hillary Clinton,Female
"""American exceptionalism"" shouldn't come to mean ""we're the only advanced democracy that can't contain the coronavirus.""",Hillary Clinton,Female
"Americans don't just rely on the mail for voting. 

They rely on the mail for medications, Social Security checks, small business operations, and so much more. 

Push your lawmakers to fight back and save the USPS. https://t.co/HEgO7M3jHa",Hillary Clinton,Female
"Update: The Trump administration committed a ""Friday night massacre"" to reassign and fire dozens of key USPS postal employees and consolidate power around the Trump crony installed as its new head. https://t.co/Ipxft4H646",Hillary Clinton,Female
Either @TimKaine and I had a very vivid shared hallucination four years ago or Maureen had too much pot brownie before writing her column again. https://t.co/J3SSwtkg7x,Hillary Clinton,Female
"What competent leadership can get you: 

Schools that are actually safe to re-open because the virus is under control.

https://t.co/vx1hvFSzrW",Hillary Clinton,Female
"Dr. Hawa Abdi passed away this week. A Somali obstetrician, she cared for 90,000 displaced people on her family land &amp; stood up to militants who threatened the camp. 

“Women can build stability,"" she said. ""We can make peace."" 

Her daughters, both doctors, carry on her legacy. https://t.co/k3Dh6uIpwM",Hillary Clinton,Female
John Lewis would be proud. https://t.co/QOEZRG8QWh,Hillary Clinton,Female
Some good and exciting news. https://t.co/K25AtuThhs,Hillary Clinton,Female
Fight back by making sure you've filled out your Census form and remind your friends and family to do the same. https://t.co/upFLk49ul3,Hillary Clinton,Female
"An accurate Census count is the cornerstone of representation—who gets power and money—in our democracy. 

It is mandated in the Constitution. 

These last-minute changes to its administration are an outrage. https://t.co/sb92LuiSzb",Hillary Clinton,Female
"Just look at this line-up. 

Don't miss @EAlexTheGreat's takeover of my Instagram today, the 55th anniversary of the Voting Rights Act, with some very special guests. (Maybe even Erika's mom!) 

Starts at noon ET. https://t.co/N09gfgmFmN https://t.co/qaYrJinpgq",Hillary Clinton,Female
"Hillary here—thanks so much to @EAlexTheGreat for her behind-the-scenes view of #GoodTrouble. For more on how we can all keep up the fight for voting rights, join Erika as she takes over my Instagram tomorrow for the 55th anniversary of the VRA! https://t.co/N09gfgmFmN https://t.co/rAVAFXB8Bp",Hillary Clinton,Female
"Hillary, from the bottom of my heart thank you for amplifying my voice and giving me your platform to share #GoodTrouble Tomorrow please join me on Hillary’s IG for an incredible day of special guests, great talk, and lots of laughs! xo @EAlexTheGreat @colorfarmmedia https://t.co/nmYsrpmt5a",Hillary Clinton,Female
Tell your friends and family about our film so they too can learn about the life and legacy of an American treasure - John Lewis. Watch the film here: https://t.co/5WeS4g1nMx #GoodTrouble @JohnLewisDoc https://t.co/rlxqHlYvWb,Hillary Clinton,Female
"Remember, we can’t just watch #GoodTrouble. We must go out and #MakeGoodTrouble. It’s up to all of us to continue Congressman Lewis’ legacy. Find out how you can take action and help protect the vote at https://t.co/w1FIXlTrar https://t.co/TxdPueIFd8",Hillary Clinton,Female
“Now it is your turn to let freedom ring.” — John Lewis #GoodTrouble https://t.co/06T60R3GDS,Hillary Clinton,Female
“I still believe we shall overcome.” Let’s follow John Lewis’ lead and get into #GoodTrouble ✊ https://t.co/Y9gm9Rx0QE,Hillary Clinton,Female
We can’t just watch #GoodTrouble. We must go out and #MakeGoodTrouble. It’s up to all of us to continue Congressman Lewis’ legacy. Find out how you can take action and help protect the vote at https://t.co/w1FIXlTrar https://t.co/QpjkTr2qJw,Hillary Clinton,Female
"Keep on walking, keep on marching. #GoodTrouble https://t.co/U0fK1IRh7o",Hillary Clinton,Female
Breaking it down! Super huge shout out to @rachelleoneil #GoodTrouble https://t.co/EP0kxiUqoM,Hillary Clinton,Female
“Let us not forget that we are involved in a serious social revolution.” #GoodTrouble https://t.co/4iLww24amU,Hillary Clinton,Female
A look at John Lewis behind the scenes. #GoodTrouble https://t.co/zvBzNAsSxl,Hillary Clinton,Female
"“You come to that point… if you don't do everything you can to change things, it will remain the same.” #GoodTrouble https://t.co/BxhujOT7Xg",Hillary Clinton,Female
"“Say something. Do something. Get in trouble, good trouble. Necessary trouble.” #GoodTrouble https://t.co/5jyuNWlhsf",Hillary Clinton,Female
"“We’ve come so far as a nation, as a people. But we’re not quite there yet. We have miles to go.” — Representative John Lewis. Join us now for a Live Tweet Event of @JohnLewisDoc. Watch the film and tweet using #GoodTrouble to join the conversation! https://t.co/5WeS4g1nMx https://t.co/v6TZmk7gXy",Hillary Clinton,Female
This is @EAlexTheGreat - Thank you @HillaryClinton for giving me this opportunity to take over your Twitter tonite and your Instagram all day tomorrow! Thank you for your support of me and of @colorfarmmedia and our film @JohnLewisDoc It means the world to me. x.e.,Hillary Clinton,Female
"Hi y’all! This is @EAlexTheGreat Watch and live Tweet John Lewis: Good Trouble tonight at 8pm ET to celebrate Rep. John Lewis and the 55th anniversary of the Voting Rights Act.

Tweet along with me using #GoodTrouble.
https://t.co/PkhZiiCd1B",Hillary Clinton,Female
"If you already miss the great John Lewis—I know I do—find community and inspiration tonight by joining a watch party for a documentary about his life’s work. 

My friend @EAlexTheGreat, a producer of the film, will livetweet her insights here. #GoodTrouble https://t.co/5WeS4g1nMx https://t.co/97GjBUedIL",Hillary Clinton,Female
"Tomorrow. Trust me, you won't want to miss this. https://t.co/0HcHrtMe9O",Hillary Clinton,Female
"My 2020 election prediction... 

Let's make sure Trump's wishes don't come true. https://t.co/PWFQu20yU3",Hillary Clinton,Female
"My heart goes out to Beirut and the Lebanese people as they grieve and heal after yesterday's devastating explosion. In the aftermath, strangers helped strangers bind wounds, find families, and calm children. I'm wishing you peace and community in the days ahead.",Hillary Clinton,Female
"With his trademark wit and intelligence, my friend @PaulBegala has run down the hundreds of reasons we should tell Donald Trump #yourefired. 

Feel free to tag @realdonaldtrump today and let him know your top reason, after ordering Paul’s new book. https://t.co/E6FckPuptI https://t.co/7Ph1zx0YcL",Hillary Clinton,Female
"I fear Republican sabotage of the USPS, including slowing mail delivery, is a Trump strategy to make voting by mail more difficult this fall. Request your ballots and return them as early as you can. https://t.co/LZONq8EPKE",Hillary Clinton,Female
"""A thousand Americans are dying a day.""

Trump: ""It is what it is."" 

https://t.co/CkDURUfLjm",Hillary Clinton,Female
"A victory for safe, secure voting by mail in Nevada. https://t.co/ZZgCkD101Y",Hillary Clinton,Female
"Aside from voting (and encouraging friends to vote), volunteering as a poll worker is one of the most powerful things you can do this fall to protect our democracy. https://t.co/gEzlJqaQHG",Hillary Clinton,Female
".@TheAtlantic has a new and comprehensive accounting of the administration's failure to control the coronavirus. It is devastating.

""With impunity, Trump lied. With impunity, the virus spread."" https://t.co/z1h2ToA79T",Hillary Clinton,Female
"This presidency, summed up: 

While the country hit 154,000 COVID-19 deaths, the jobless rate soared, and an eviction crisis loomed, Trump went golfing this weekend at a course he still owns.",Hillary Clinton,Female
👇 https://t.co/L6qbbykF5g,Hillary Clinton,Female
"We really, really have to flip the Senate. https://t.co/zzdgs1DCzJ https://t.co/ce47bJ1KUG",Hillary Clinton,Female
"As we mourn 150,000 Americans lost to COVID-19, it's important to remember that it didn't have to get this bad and it doesn't have to remain this bad. 

Leadership matters. 

Choose better in November: 

Choose @JoeBiden. https://t.co/XSCqSmF5eu",Hillary Clinton,Female
"We can live together in our diverse, digitized, and divided society without curbing free speech. @suzannenossel’s #daretospeak is our essential guide. https://t.co/VXboQvAbbO https://t.co/GPSPALMX8j",Hillary Clinton,Female
"College students have long been a target of Republican voter suppression efforts. 

There are five clear steps colleges should take to help make sure their students can exercise their rights and duties as citizens this fall: https://t.co/EUF5U8XDmu",Hillary Clinton,Female
"It's #NationalVoteByMailDay. Because of COVID-19, many states are making it possible to vote by mail this fall. 

Check your state's rules now at https://t.co/oQJdlUJv0u—and double-check your registration while you're at it. https://t.co/An6xC1Vl0K",Hillary Clinton,Female
"Support a great organization, watch an excellent film, fund an important cause. https://t.co/MfUvUq87Yf",Hillary Clinton,Female
".@JoeBiden has a plan to invest in children, which means investing in all of us. https://t.co/4B2KDnXpCj",Hillary Clinton,Female
"Amen: 

“Child care is not a personal issue, it’s not a women’s issue; it’s actually an economic issue. It’s an economic issue because we need to invest in children.” https://t.co/vdNSYI223q",Hillary Clinton,Female
"We have 99 days to elect @JoeBiden president and retire Donald Trump. 

Don't wait to do one of the most impactful things you can in these next 99 days: 

Register to vote—online or by mail—and tell your friends and family to do the same. 

https://t.co/oQJdlUJv0u https://t.co/XUmDq57WhY",Hillary Clinton,Female
"For anyone who's unclear or, say, has an elected official who's unclear: @thatbensheehan's new book, “OMG WTF Does the Constitution Actually Say?” explains our founding document in modern-day terms. https://t.co/DF3liUqO5e",Hillary Clinton,Female
"Our future depends on addressing climate change. 

Step one: organizing to defeat climate deniers in Congress this November. 

Contribute if you can at https://t.co/XrZ43qGTK0.",Hillary Clinton,Female
"A new international study has ruled out more optimistic climate change scenarios. 

The earth’s average temperature will most likely increase from 4.1 to 8.1 degrees Fahrenheit—the equivalent, Dr. Kate Marvel says, of a ""five-alarm fire” for the planet. https://t.co/8xmkHGA8A6",Hillary Clinton,Female
"The highlight of my week for sure. Thanks so much to @ReshmaSaujani, @Lin_Manuel, and all the @onwardtogether supporters who joined us! #clickboom https://t.co/6vmULSe4A4",Hillary Clinton,Female
"Person. Woman. Man. Camera. TV. 

https://t.co/2GCciU77zb",Hillary Clinton,Female
"It's been lovely to see tributes like these to the great @repjohnlewis. 

The ultimate tribute will be to restore the Voting Rights Act he marched and bled for. 

A bill to do it has been sitting on Mitch McConnell's desk for 231 days. https://t.co/pZ7kxGFR7t",Hillary Clinton,Female
"Congratulations to @annaforflorida, @dotieforflorida, @briannaforCO, @tayandersonCO &amp; @linahidalgoTX on your @runforsomething awards. 

You've already made great strides for the communities you serve, and I can't wait to see what you do next. 

Onward. 🏆🏆",Hillary Clinton,Female
"Now live! Always a pleasure, Bakari. https://t.co/lV3tHb916i",Hillary Clinton,Female
Some gentle spoilers for this video: No one in it feels the need to brag about passing a basic cognitive function test. https://t.co/Oh96Dt0XWx,Hillary Clinton,Female
"Congrats to @jmpalmieri on her new Declaration of Independence—one that includes women in the sequel: ""She Proclaims."" 💃
https://t.co/eMyN4DbLC6 https://t.co/T1BG9qNC5r",Hillary Clinton,Female
"Now it's 26 days. 

Still waiting, @realdonaldtrump. https://t.co/eEvDiGtlom",Hillary Clinton,Female
"Dare we call it ""the Zoom where it happens""?

Register now to join me and @lin_manuel tomorrow. 

https://t.co/aDx4rRLimc https://t.co/NFt3df8mWq",Hillary Clinton,Female
"Volunteer to become a poll worker. Other than voting yourself, there are few more powerful things you can do to protect your fellow Americans' voting rights. https://t.co/UFNQeIWTKV",Hillary Clinton,Female
Looking forward to seeing everyone today! https://t.co/Uxj9KcF0wd,Hillary Clinton,Female
"@Corinne4Hillary Happy birthday, Corinne! 🎉",Hillary Clinton,Female
Let her go. https://t.co/4SJvh3zgXm,Hillary Clinton,Female
"“Our job between now and Election Day is to make sure that we keep up the fight for voting rights, including making sure all ballots cast by mail are counted.” https://t.co/EMBqrxgtoZ",Hillary Clinton,Female
"I couldn’t be more delighted to talk with my friend @Lin_Manuel this Thursday about COVID, his advocacy work, @OnwardTogether, the 2020 election, and of course, our favorite shared subject—American history.

Join us: https://t.co/sCYv6JnxBz https://t.co/CEepUF8keL",Hillary Clinton,Female
"Penblwydd hapus to @SwanseaUni, which celebrates 100 years today. You're not looking a day over 99. :) 

Here's to another century of pursuing truth, reason, and innovation on the beautiful shores of Wales.",Hillary Clinton,Female
"John Lewis was the truest kind of patriot. He believed America could be better, even live up to its highest founding ideals of equality &amp; liberty for all. He made good trouble to help us get there. Now it’s up to the rest of us to carry on his work. Rest in power, my friend. https://t.co/a3gEAiMzp3",Hillary Clinton,Female
"@Nelba_MG Funny, that’s exactly what I say about you. 💚",Hillary Clinton,Female
"It was.

See: The last four years. https://t.co/haAQIYkBq6",Hillary Clinton,Female
"We've lost a giant of the civil rights movement with the passing of C.T. Vivian. 

I hope the next Congress honors his life and legacy, and the lives and legacies of his compatriots, by restoring the VRA. https://t.co/hTsskVVrtV",Hillary Clinton,Female
"@GradyKeefe @OpalVadhan Happy birthday, Opal! So proud of you, today and every day.",Hillary Clinton,Female
"A few days ago, @lucymcbath's opponent defended one of the most extreme abortion bans in the country. 

Join me at a grassroots fundraiser at 5pm today to support her re-election. We need her in our corner to defend reproductive freedom and so much more.

https://t.co/X8IuB1RbYE https://t.co/AV89difFvf",Hillary Clinton,Female
"Applications are now open for the second year of the Global Challenges Masters Programme at the HRC School of Law in Swansea, with support for scholarships from @skycorporate. Find out more and apply here: https://t.co/qwYpFMfEaB https://t.co/QNbro26NTL",Hillary Clinton,Female
"Thank you for your service, Chasten. https://t.co/6HSXSKcLdC",Hillary Clinton,Female
I'm thrilled to discuss this important and complex anniversary with these women. Join us. @WomensVote100 https://t.co/kSrpEdLbPi,Hillary Clinton,Female
"We can protect abortion rights, access to health care, the environment, and more. To do it, we have to flip the Senate.

With yesterday's primary victory, @SaraGideon is poised to flip Susan Collins’ seat in Maine.

Contribute today to help her win: https://t.co/4kYi3zh7cb",Hillary Clinton,Female
"My friendships have been some of the most important relationships of my life. I now have a term for those kinds of bonds: Big friendship. 

Congratulations to @aminatou and @annfriedman on their fascinating new book. https://t.co/rn6CBIkE5u https://t.co/vG9d2msrww",Hillary Clinton,Female
"Had a great time on the Daily Social Distancing Show—thanks, @TrevorNoah. 

Topics included voter suppression, Roger Stone, and other horsemen of the apocalypse. https://t.co/EXmxPqqpbh",Hillary Clinton,Female
Teachers shouldn't be forced to choose between their lives and their jobs.,Hillary Clinton,Female
@AmbassadorCPM 💕,Hillary Clinton,Female
"""Perhaps the most sinister form of minority voter suppression is also the simplest: making nonwhite people wait longer to vote."" https://t.co/TkwqiPYvk7",Hillary Clinton,Female
Good. https://t.co/99HUz7NDIv,Hillary Clinton,Female
Every American voter should watch this. https://t.co/3WlAIAGw9u,Hillary Clinton,Female
"The administration's exacerbation of the COVID-19 crisis has put families across the country in a terrible position as they look ahead to the fall. There are solutions that can help, if policymakers listen. https://t.co/zkhnSZiFtj",Hillary Clinton,Female
"Make a date to join me, @ambassadorcpm, and @jmpalmieri on Monday evening to talk about an art we could use a lot more of right now: Diplomacy. https://t.co/OT3hQDZ6YR https://t.co/F1XzsYTgYs",Hillary Clinton,Female
"It was my honor to join you, Reshma, and the amazing young women of @GirlsWhoCode who will rebuild our world. 💻 https://t.co/TRhiwkWNCA",Hillary Clinton,Female
"Girls, working together, will remake the world. 

I'm thrilled to be joining the Girl Up Leadership Summit next week to talk about how. 

Grab your ticket and see you there: https://t.co/Rp2kbhPhzI #GirlsLead20 https://t.co/WVrzmQXc7j",Hillary Clinton,Female
This amicus brief from former national security officials explains the issues well: https://t.co/k6NSE8CpW4,Hillary Clinton,Female
"On Trump’s taxes, the DA won but Congress lost (for now), which makes no sense. Congress sought information on money laundering and illicit finance &amp; influence by foreign adversaries. As a senator I saw the danger of allowing blind spots to congressional oversight in these areas.",Hillary Clinton,Female
"This fellowship from @SwingLeft, an @OnwardTogether partner, is an incredible opportunity for students to have an impact on the election. 

Send it to a student in your life—the deadline is tomorrow! https://t.co/XU367Htle4",Hillary Clinton,Female
"I'm just saying. 

#TheVotePBS https://t.co/NwJaXo8Uj5",Hillary Clinton,Female
Birth control is health care. It's also central to reproductive freedom. We'll continue to fight for it accordingly. https://t.co/cQmuXmhTGx,Hillary Clinton,Female
"Health care is a right, not a privilege. 

This important conversation between @AdyBarkan and @JoeBiden gives me more confidence than ever we'll realize that truth in our policy soon. https://t.co/bTUqbnBJNS",Hillary Clinton,Female
"This is the very last thing we need, so of course the Trump administration is doing it. What a self-inflicted disaster. 
https://t.co/US0KyvLHRa",Hillary Clinton,Female
"Starting shortly: 

To celebrate the release of @AmExperiencePBS’s #TheVotePBS, I'll be joining a conversation with historians, writers, and filmmakers about lessons for 2020 we can draw from the movement for women's suffrage. 

Join us at 2pm ET: https://t.co/YUlVfPQ18K https://t.co/bJ9llD0x93",Hillary Clinton,Female
"Congratulations again, Zerlina—can't wait to read! https://t.co/YSgXZpknS8",Hillary Clinton,Female
"Groups to support if you'd like to help fight this policy: @NILC, @ImmDefense, and @UnitedWeDream.",Hillary Clinton,Female
"This move is cruel, unnecessary, and counterproductive to America’s long-term interests. A Trump administration special. https://t.co/Be3jFF4urq",Hillary Clinton,Female
"In dark times, it's important to remember that America can be what we make of it. 

We have more power than we can imagine when we wield it together. 

Let's keep raising our voices, marching, and registering to vote. 

We’ll celebrate all we accomplish next Independence Day. 🇺🇸 https://t.co/2LLLC3yNjF",Hillary Clinton,Female
"Worth watching this Independence Day weekend: A new documentary about the remarkable life of the great @repjohnlewis. It's called, of course, ""Good Trouble."" Now available on demand. @JohnLewisDoc https://t.co/DakTrSgJ43",Hillary Clinton,Female
"“In the Covid-19 economy, you’re allowed only a kid or a job.”

The pandemic is making it clearer than ever: we need to make child care more accessible and safe for every working parent.

https://t.co/ZRf56OWWSu",Hillary Clinton,Female
"I'm thinking today of young people in Hong Kong who haven't given up hope on democracy.

The new security law the Chinese government has imposed is a chilling attack on human rights and an extension of authoritarian rule that every democracy should condemn. https://t.co/Z9CVMzG2Mj",Hillary Clinton,Female
"Exciting news from @SwingLeft, one of our @OnwardTogether partners. Congrats, Catherine and Tori! https://t.co/fxOskYD0yW",Hillary Clinton,Female
"If elected president, you can bet @joebiden will never tweet about his TV ratings.",Hillary Clinton,Female
"With this move, Republican senators have stopped merely being enablers when Trump seeks foreign help to win elections. They’ve become accomplices. https://t.co/GKOhj4oPJN",Hillary Clinton,Female
"Carl Reiner was a lovely, hilarious man who knew how to drive home his beliefs with grace and humor. Sending my condolences to his family and friends at the conclusion of a life well-lived.",Hillary Clinton,Female
"Join @PeteButtigieg, @LaurenUnderwood, and me to talk about how we can all help mobilize voters, elect good progressive leaders at every level of our government, and retire Trump. https://t.co/DrYrFGYYBI https://t.co/q9v2k284q2",Hillary Clinton,Female
"This new and astonishing book by @davidashimer will help rescue our democracy.  

I read every word of it. 

You should too: https://t.co/2Bg9yDay1J",Hillary Clinton,Female
"I would have read my damn briefs, Barbra, that's for sure. https://t.co/YSZS0Lvqo9",Hillary Clinton,Female
"Either he knew and chose to do nothing, or he didn't know because he couldn't be bothered to do his job.

https://t.co/23QRIZMS08",Hillary Clinton,Female
"""Great again."" https://t.co/KppCJoG6VE",Hillary Clinton,Female
"Breathe easier today. 

Continue the work tomorrow to make sure abortion remains safe and legal.

https://t.co/NjrXXWcQDN",Hillary Clinton,Female
"Good. 

Children should never have been in cages in the first place and should never be there again. https://t.co/w2jGCn8Eoh",Hillary Clinton,Female
"31% of Black Americans know someone who have died of COVID-19, compared to 17% of Hispanic Americans and 9% of white Americans. 

Structural racism in health care and work leads to devastating disproportionate effects in emergencies.

https://t.co/lZvvBCHg7V https://t.co/zB46Qy4Y4P",Hillary Clinton,Female
"Trump: ""If we didn't do testing, we'd have no cases."" 

And if I don't stick my hand out the window to feel the drops, it's not raining.

https://t.co/mPlUh7X2jp",Hillary Clinton,Female
"In life and in diplomacy, empathy and soft power matter. 

@AmbassadorCPM's new book, out now, is an indispensable guide to both. 

Get it now and join us with @politicsprose this evening as we swap stories. https://t.co/ahjfOxb6rZ https://t.co/TDFX8WZMK9",Hillary Clinton,Female
"Donald Trump isn't responsible for the coronavirus. 

But he is responsible for the disastrous lack of leadership that has led to 122,000 deaths in the U.S. and counting. https://t.co/4sxI1SH39o",Hillary Clinton,Female
"Seven years after the Supreme Court gutted the Voting Rights Act, it's clearer than ever that its decision was a mistake.

GOP officials have systematically made it harder for Black Americans to vote since 2013. It’s anti-democratic and unacceptable.

We need to #restoretheVRA. https://t.co/PPUBhlyrZa",Hillary Clinton,Female
Today—join us! https://t.co/IR8VkWVc8a,Hillary Clinton,Female
"Kudos to @OnwardTogether partner @ColorOfChange &amp; other orgs like @NAACP for organizing #StopHateforProfit. 

Companies like @Patagonia &amp; @BenAndJerrys are putting their money where their mouths are to tell Facebook it’s time to stop the spread of lies &amp; bigotry on its platforms.",Hillary Clinton,Female
"""What could be worse in Hillary Clinton or Joe Biden's philosophy than betraying your country to a hostile foreign leader?""

Great question, @StephenAtHome.

https://t.co/2iyQTVhF9s",Hillary Clinton,Female
It should be easy for every American to vote. Kudos to @GovAndyBeshear for making that possible for Kentuckians with no excuse mail-in and early voting. https://t.co/MBsVZerGhg,Hillary Clinton,Female
"Again, 120,000 Americans are dead from COVID-19 and the president ordered testing to be slowed down because big numbers would hurt him politically. 

There aren't words for this level of betrayal. https://t.co/v2fvnqdmcU",Hillary Clinton,Female
.@UNESCO’s new @GEMReport is an urgent call for more inclusive education to make a more inclusive world. Let's answer the call. https://t.co/PotG8qlA92 #AllMeansAll,Hillary Clinton,Female
Join me &amp; @ambassadorcpm Thursday for a conversation about Capricia's new guide for making the tactics she learned at the highest levels of diplomacy work in your daily life. (I’ve also got lots of good stories about her &amp; she’s got plenty on me.) Tune in! https://t.co/juIieX3s5e https://t.co/zNUKOtVeby,Hillary Clinton,Female
"This is voter suppression. 

We need to restore the Voting Rights Act.

https://t.co/9FjfVVdvO0 https://t.co/2fzdA6j5CP",Hillary Clinton,Female
.@ChelseaClinton and I are looking forward to storytime today. Join us with your families today at 3pm CT/4pm ET! https://t.co/nSV9E5tDd3 https://t.co/L3xEE0thff,Hillary Clinton,Female
"Nearly 120,000 Americans are dead and the president said last night that he asked his administration to slow down testing that could have saved them. https://t.co/FO0DczI2d5",Hillary Clinton,Female
To all the dear dads and papas: happy Father's Day. 💛 https://t.co/SzFTpRS92k,Hillary Clinton,Female
"Please join this important gathering of the #PoorPeoplesCampaign tomorrow. 

“Whatever you did for one of the least of these brothers and sisters of mine, you did for me.” Matthew 25:40 https://t.co/U5qV5YJl2x",Hillary Clinton,Female
Great news for everyone who cares about making sure every American can vote—which should be everyone. https://t.co/DwLAxii0hd,Hillary Clinton,Female
"Yesterday’s Supreme Court decision was a huge victory for Dreamers, but many are still struggling to stay afloat and renew their status.

If you can, support organizations in Texas providing direct services to the undocumented community: 
https://t.co/NiRf6OSg2z #HomeIsHere",Hillary Clinton,Female
"Juneteenth is more than a celebration of emancipation. It is a call to continued action for racial justice. We must answer it. 
https://t.co/lJIPXxeI07 https://t.co/EhEgT8ZOkO",Hillary Clinton,Female
"Directors Anastasia Mikova and Yann Arthus-Bertrand spoke to 2,000 women in 50 countries. The result is a stunning portrait of half of humanity in its infinite possibility. The film is streaming now on Cinemoi. https://t.co/SUdf5Bz6QE",Hillary Clinton,Female
"The United States is the only home Dreamers have ever known. 

Today's Supreme Court decision to uphold DACA is a happy end to the cruel uncertainty the Trump administration put these young people through. 

Now Congress must give them a path to citizenship. #HereToStay",Hillary Clinton,Female
"One of these is not like the others. 

(via @maddow) https://t.co/Kyfi1hqvxY",Hillary Clinton,Female
"A U.S. Air Force combat veteran who supports vote by mail:

“I risked my life overseas so Americans wouldn’t have to risk theirs at home.”

https://t.co/8Cz6l85XJt",Hillary Clinton,Female
"Listen to the FDA, not this president. https://t.co/CA7V0JBmqm",Hillary Clinton,Female
"Maria Ressa was convicted in the Philippines yesterday for doing her job.

As Amal Clooney wrote, the message to other journalists is “Keep quiet, or you’ll be next.”

We must fiercely protest attacks on the press. They are attacks on democracy. https://t.co/YYyamMVfht",Hillary Clinton,Female
"Being who you are shouldn’t be a fireable offense, and today the Supreme Court has affirmed that truth for the LGBTQ community under our laws. 

It’s a victory for liberty and justice for all. 

Happy Pride.",Hillary Clinton,Female
"The lawyer (and mom, and Democrat) in me wants to make sure you know your rights as a protester. Be safe this weekend. https://t.co/IeFZwUy5nc",Hillary Clinton,Female
Every American voter should be able to easily cast their ballot. Grateful that @OnwardTogether partner @iVoteFund is working to help people vote early and more easily. https://t.co/KqkH0UjuEy,Hillary Clinton,Female
"If your rallies come with a liability waiver, you shouldn’t be holding them. https://t.co/J1BgdUec9k",Hillary Clinton,Female
"This chart tells an incredible story of the power of Black Lives Matter as a mass movement. 

Your fellow Americans are hearing you. Keep marching. https://t.co/StZ0hnE7Zw https://t.co/Xvxnwlw86B",Hillary Clinton,Female
"For the Brits: ""Hillary"" is now available on @SkyTV. #SkyDocumentaries https://t.co/U2hB5oXvUD",Hillary Clinton,Female
Good news in the fight against voter suppression: @KingJames is coming onto the court. https://t.co/oyCC6vNSEr,Hillary Clinton,Female
"COVID-19 is still killing hundreds of Americans a day and strangling our economy. 

Meanwhile, the Trump administration has shut up shop as if it's ""mission accomplished."" 
https://t.co/2Vkb3vStlL",Hillary Clinton,Female
"Thanks again to @ZerlinaMaxwell for being my partner for #ShareTheMicNow. 

Follow her to get her brilliant political analysis every day and pre-order her book ""The End of White Politics,"" now on my nightstand, which could not be a more timely read. https://t.co/ytVhQIAUQC https://t.co/XkrTZ8NznE",Hillary Clinton,Female
Only sometimes. https://t.co/BSFVEeHXsk,Hillary Clinton,Female
